Title,Session_Code,Author,Affiliations,Text,Year
Correlation between pathological ultrasonographic  findings and chromosome abnormality,P390.,A. Teksen,"Ankara University, Faculty of Health Education, Basic Health Science  Department, Ankara, Turkey","Ultrasonographic (USG) examination, being a non invasive technique  is routenly used for every pregnant women in order to follow up  the pregnancy. The pathological findings are important as they are  generally reported to be correlated with chromosomally abnormal  fetus. In this study, 104 women who underwent prenatal diagnostic test  with various pathological findings were investigated. The pathological  findings were; intrauterine growth retardation ( IUGR) (n:16),  oligohydramnios (n:13), polyhydramnios (n:10), cystic hygroma (n:4),  ambigious genitale (n:3), choroid plexus cyst (n:4), hydrops fetalis (n: 6), corpus callosum agenesis (n:1), short femur length (n:4), neural  tube defects (NTD) (n:19), polycystic kidney ( n:8), abnormal placenta  (n:2) and other abnormalities (n:14). Among these, 20 fetuses had two of these findings, 15 cases had  multipl anomalies and the rest have only one isolated pathological  finding. The ages of the women ranged from 17 to 41. The gestational ages  were between 11 to 36 weeks. Consanguinity was present in 33 ( 31.7 %) of the couples. Amniocentesis, cordocentesis and chorion villus biopsy (CVS) was  performed to 31, 70, 3 of the patients respectively. In the obtained karyotypes, 6 cases were found to have chromosomal  abnormality, giving a pathological rate of 5.7 %. There was no correlation between special fetal malformations with  spesific chromosomal abnormalities. It was concluded that, pathological USG results were highly  correlated with chromosomally abnormal fetus. For that reason, in  cases with abnormal USG findings, fetal karyotyping is important in  epidemiologic, cost benefit, counseling and pregnancy management  implications.Prenatal and Perinatal Genetics144 145",2003
The Late Replication of Chromosomes of Human  Fetal and Chorionic Villi Cells,P391.,"V. Vorobyeva , A. A. Pendina, O. G. Chiryaeva, T. V. Kuznetzova","Ottâs Institute of Obstetrics and Gynecology, Saint Petersburg,  Russian Federation","Technique of immunofluorescent localization of BrdU with monoclonal  anti BrdU antibody was applied for the investigation of the pattern  of late replicating metaphase chromosomes of chorionic villi  cells as well as of tissues fragments from five human embryos  at 7 and 12 weeks gestation. Intertissue differences in initiation  and termination of replication in pericentric heterochromatin of  chromosomes 1, 9 were shown in chorionic villi and embryonic cells.  Pericentric heterochromatin of chromosome 16 was shown to be  latest replicating segment in both tissues compared to pericentric  heterochromatin of chromosomes 1 and 9. Some G bands of  chromosomes 1, 2, 3, 4, 5, 9, 11, 13, 14, 16 replicated simultaneously  with pericentric heterochromatin of chromosomes 1, 9, 16 in  chorionic cells in embryos of 7 week of gestation, while in embryonic  cells they replicated earlier than pericentric heterochromatin.  However, these segments replicated simultaneously with pericentric  heterochromatin of chromosomes 1, 9, 16 in both tissues at 12 weeks  of gestation. Thus there are some changes in the replication pattern  of heterochromatin regions in chorionic cells in embryos of 7   12  weeks of gestation. This may be reflect that changes in the replication  pattern of heterochromatin regions probably reflect differences in their  functional status in embryonic and extraembryonic tissues at dif ferent  stages of embryonic development.",2003
Unbalanced (1;17) translocation resulting in  1p36 monosomy in a fetus with intra uterine growth  retardation,P392.,"Schluth1, F. Girard Lemaire1, B. Doray1, R. Favre2, B. Gasser3, E.  Flori1","1Laboratoire CytogÃ©nÃ©tique Hautepierre, Strasbourg, France,  2Service GynÃ©cologie ObstÃ©trique SIHCUS CMCO, Schiltigheim,  France, 3Institut Anatomie Pathologique, Strasbourg, France","1p36 monosomy is a newly delineated subtelomeric deletion  syndrome. It includes constant mental retardation, postnatal growth  delay, craniofacial dysmorphy, frequent sensory impairment and  inconstant cardiac defect or minor brain anomalies. Its incidence is  approximately 1/10,000 but is probably underestimated because this  microdeletion is difficult to detect on karyotype and requires FISH  techniques. To date, only four cases have been ascertained in the  prenatal stage because of sonographic abnormalities. We report here on a fetus with an isolated intrauterine growth  retardation at the third trimester of pregnancy. Karyotypes on  fetal blood and amniotic cells demonstrated a de novo 17p12 pter  deletion. Subsequent FISH analyses displayed an unbalanced  translocation between 1p and 17p resulting in 1p36 monosomy.  Parents opted for termination of pregnancy due to poor mental  prognosis. This observation demonstrates that fetal hypotrophy is one of the  sonographic features to be considered in this syndrome ; moreover ,  it emphasizes the importance of FISH analyses in any structural  abnormality in order to detect a cryptic rearrangement and enable  accurate genetic counselling.",2003
"Dilemmas of Pregnant Women Towards Prenatal  Diagnosis in a Prenatal Clinical Care from a State  Hospital of Rio de Janeiro, Brazil",P393.,"S. N. Marinho , A. Mariante, C. Barbosa, O. Coser, J. Llerena","Fernandes Figueira Institute   FIOCRUZ, Rio de Janeiro, Brazil","In Brazil, where abortion is only allowed in cases of rape and  maternal health risk during pregnancy, prenatal diagnosis tests  have been adopted in a daily routine basis as part of the prenatal  clinical care protocols towards genetic diseases and congenital  malformations. We investigated in the past three years (2000 2002)  the psychological impact and the cultural meaning of the prenatal  diagnosis tests in brazilian women assisted in an outpatient clinic  situated in the metropolitan area of Rio de Janeiro city. The aim of  our work was to delineate factors and perceptions among pregnant  women that were submitted to genetic counselling or genetic tests during their prenatal follow up, specially their coping strategies  towards the risk situation and their dilemmas in all decisions involved  during the gestation period. Our results revealed that prenatal  diagnosis intervention added to the pregnancy an emotional overload  interfering with the womenâs affective life and its repercussion in  theirs reproductive project. In their decisions to medical non invasive  or invasive procedures the emotional, moral and religious factors  were more decisive in their decisions than the rational understanding  of the medical facts, evidences or the calculated risk factors involved  with their main clinical referral. Its necessary to create favorable  psychological conditions in pregnant women seeking prenatal  diagnosis for their understanding of all informations explored during  the prenatal care sessions and to secure that the patient completes  all the prenatal process culminating with her return to the genetic  counseling appointments if that will be the case.",2003
Prenatal Diagnosis of a Partial Monosomy  7q11Â®q31 in a Fetus with Split Foot,P394.,"YÄ±lmaz1, D. EroÄlu2, M. Derbent3, N. A. Haberal4, A. Lembet2, F. I.  Åahin1","1BaÅkent University Department of Medical Biology and Genetic,  Ankara, Turkey, 2BaÅkent University Obstetrics and Gynecology  Clinic, Ankara, Turkey, 3BaÅkent University Clinic of Pediatrics,  Ankara, Turkey, 4BaÅkent University Department of Pathology,  Ankara, Turkey","Prenatal Diagnosis of a Partial Monosomy 7q11âq31 in a Fetus with  Split Foot Zerrin Y1lmaz1, Derya EroÄlu2, Murat Derbent3, A. Nihan Haberal4,  Arda Lembet2, Feride Ä°. Åahin1 BaÅkent University Department of Medical Biyology and Genetic1 ,  Obtetrics and Gynecology Clinic2 , Clinic of Pediatrics3 , Department  of Pathology4  We report the prenatal diagnosis of partial monosomy 7q11âq31 in  a fetus with split foot. A 27 year old woman was referred for genetic  counselling at 26 gestational weeks due to sonographic findings of  intra uterin growth retardation, Dandy Walker malformation and lower  extremity abnormalities. Chromosome analysis after cardiocentesis  showed an abnormal karyotype with a structural abnormality of  the long arm of chromosome 7. Both parentsâ chromosomes were  normal; thus, the fetal karyotype designation was 46,XX,del(7)(pterâ q11::q31âqter) de novo and skin biopsy was taken to confirm the  karyotype result, which was identical. The pregnancy was terminated.  Autopsy revealed syndactyly between first and second right  toes, hypoplasia of the right third toe. Left split foot malformation,  syndactyly between 1st and 2nd toes, and 4th and 5th toes of the left  foot, and facial dysmorpic features.",2003
Identification of supernumerary marker  chromosomes (SMCs) in prenatal and postnatal human  ontogenesis,P395.,"L. Ilina1, S. V. Vyatkina1, O. G. Chiryaeva1, T. V. Karamysheva2,  N. B. Rubtsov2","1Ottâs Institute of Obstetrics and Gynecology, St. Petersburg, Russian  Federation, 2Institute of Cytology and Genetics, Novosibirsk, Russian  Federation.   ","Five cases of SMCs (2 prenatal, 3 postnatal) were analyzed. In all  cases, the karyotype was investigated using conventional cytogenetic  analysis followed by QFH , RBA  and in some cases Ag NOR  and C banding. Chromosome painting using FISH with different  centromere specific and chromosome specific DNA probes in 3 of  5 cases demonstrated that 2 SMCs (1 postnatal, 1 prenatal) were  14/22 of origin, and one SMC (postnatal) was i(18p). Two other  cases were analyzed using two alternative methods: forward and  reverse painting. For reverse painting microdissected probes, specifi c  to marker chromosomes, were used. For the first case (postnatal)  using both methods we demonstrated the marker chromosome  to be derived from short arms of chromosome 15. In second case  we revealed 46,X,+mar karyotype in chorionic villus cells (CVCs),  but 47,XX,+mar in fetal lymphocytes. The forward painting showed  that SMC in CVC contained the material of centromeric region of  chromosome X. However, this was not confirmed for SMC from fetal  lymphocytes. Using microdissection with degenerate nucleotide  primed polimerase chain reaction we constructed four DNA libraries Prenatal and Perinatal Genetics146 147 specific for the same marker chromosome from fetal lymphocytes.  All of them painted pericentromeric region of chromosome 7,  including small euchromatic segment of 7q, but only one painted both  pericentromeric region of 7 and centromeric of X. This suggests that  SMCs from CVCs and from fetal lymphocytes differed in origin. SMC  from lymphocytes could be of a compound origin or fetal lymphocytes  could be present by two clones of cells with different SMCs. Possible  origin and evolution of SMCs are discussed.",2003
Trisomy 2 mosaicism at amniocentesis and birth of  a normal child,P396.,"S. W. Diack , Z. Miedzybrodzka, N. C. Smith","Grampian University Hospital Trust, Aberdeen, United Kingdom","We report a case of prenatally detected trisomy 2 mosaicism followed  by the birth of a normal male infant. A primagravida woman presented for amniocentesis at 17 weeks  gestation due to an elevated risk of Down syndrome of 1:102 on  serum screening. 2/40 amniotic fluid cells were trisomic for chromosome 2 while 38/40  revealed a normal male karyotype. 1 trisomic cell was detected in  each of 2 independent cultures, representing level III mosaicism. A male infant was delivered by caesarian section at 40 weeks  gestation. The birth weight was 3900g. Apart from a very small  patch of skin with white hair on the left temple the child appeared  normal. Samples of blood, placenta and placental membranes  were forwarded for cytogenetic analysis. 60, 40 and 44 cells were  examined from each sample respectively and no evidence of the  trisomic cell line was found. Subsequent assessment at 16 weeks indicated normal development  with age appropriate tone and reflexes. There are few reported cases of prenatally detected trisomy 2  mosaicism and therefore there is little information to help in the  counseling of such cases. Of the 3 previously reported cases of low  level trisomy 2 mosaicism, 2 resulted in still births while 1 resulted in  the birth of a normal child. Low level trisomy 2 mosaicism, found at amniocentesis, may be  associated with a normal outcome.",2003
STR germline mutations rate is not increased in  spontaneously aborted human embryos,P397.,"V. Nikitina , S. A. Nazarenko","Institute of Medical Genetics, Tomsk, Russian Federation","Comparative study of the STR mutation rate in families with early  embryonic losses and in healthy families was carried out. DNA was  extracted from fetus sack tissues (abortuses) and peripheral blood  (liveborn individuals). We used polyacrylamide gel electrophoresis  following PCR amplification of 14 tetranucleotide loci for 8 different  human autosomes (D2S1242, D9S768, D11S1983, D11S1304,  D16S2624, D16S685, D17S1113, D19S601, D19S394, D20S161,  D20S168, D21S11, D21S1435 and D21S1413) in 100 families with  karyotypically normal spontaneous abortuses and 70 families with  healthy children (control group). No evidence of deviation from Hardy  Weinberg equilibrium was observed for all loci studied. Using of many  highly polymorphic DNA markers allows to exclude the cases of  non paternity and children in care with great accuracy. Combination  of probability of paternity/maternity more than 99,999% with  single STR mismatches interpreted as an indication of a germline  mutation. Overall 4019 events of allelic transmission from the  parents to offspring were investigated. Average rate of STR germline  mutations was 4,9 x 10 3 per locus/gamete/generation in families  with miscarriages and 5,2 x 10 3 per locus/gamete/generation in  families with normal reproduction, without significant differences of  mutation rates between samplings (Ï2 = 0,04; P = 0,85). This result  is contradicts the report of Spandidos et al. (1998) about increased  germline mutation rate in spontaneous abortions. Thus, STR  mutations in gametes of parents with early embryonic losses and  STR mutations in gametes of parents with healthy children appear  with the same rate, and are transmitted to the next generation without  considerable influence on prenatal ontogenesis.",2003
Antenatal Diagnosis Of Multiple Pterygium  Syndrome Associated With Klinefelterâs Syndrome,P398.,"Lembet1, M. Oktem1, Z. YÄ±lmaz2, U. Kaya1, M. Derbent3","1BaÅkent Universty Obstetrics and Gynecology Clinic, Ankara,  Turkey, 2BaÅkent Universty Department of Medical Biology and  Genetic, Ankara, Turkey, 3BaÅkent Universty Clinic of Pediatri,  Ankara, Turkey","A non lethal form of multiple pterygium syndrome (MPS) was  diagnosed prenatally at 16 weeks of gestation with an association of  Klinefelterâs syndrome in the same fetus. Ultrasound findings were  remarkable for cystic hgygroma, hypertelorizm, micrognathia, low  set ears, flexion contractures of upper and lower extremities, rocker  bottom foot. Genetic amniocentesis performed upon those findings  revealed a 47, XXY karyotype. After genetic counseling, parents  decided to have a therapeutic abortion. We presented this case for  the purpose of further describing the early ultrasound findings and  clinical features of multiple pterygium syndromes. Also what makes  our patient unique was the coincidental presence of Klinefelter  syndrome with MPS. To our knowledge, this is the first case in the  literature in which a 47, XXY karyotype was found in a fetus with  multipl pterygium syndrome. The importance of delineating exact  subtype of MPS, and making a precise differential diagnosis becomes  critical during the process of evaluation of patients with MPS.",2003
Prenatal genetic diagnosis of fetal RhD antigen by  nested  PCR,P399.,"M. S. Mohammadpour1, G. Ahangari2, M. Shams Lahijani1, S.  Zainali3, A. Saremi4","1Department of Biology, University of Beheshti, Tehran,  Islamic Republic of Iran, 2Department of Molecular Medicine &  Immunology, National Research Center for Genetic Engineering  and Biotechnology, Tehran, Islamic Republic of Iran, 3Department  of Biotechnology, Pasture Institute Iran, Tehran, Islamic Republic of  Iran, 4Department of Gynecology, Sarem Medical Hospital, Tehran,  Islamic Republic of Iran","The rhesus blood group antigen system is important in transfusion  and clinical medicine, being involved in hemolytic disease of the  new born, transfusion reactions and autoimmune hemolytic anemia.  Despite the widespread use of rhesus immunoglobulin prophylaxis  in rhesus D (RhD) negative mothers, rhesus isoimmunization still  occurs. In those cases in which the father is heterozygous for  RhD, knowledge of the RhD status of the fetus is important in the  clinical management, because no further diagnostic or therapeutic  procedures are necessary if the fetus is RhD negative. RhD antigen  can be detected using a sensitive PCR based assay. It was shown  that RhD negative individuals lack the RhD gene. We obtained 5 ml  blood samples from thirty RhD positive and negative blood donors  as controls and thirty chorionic villus samples (CVS) from pregnant  women at 8 to 12 weeks of gestation. DNA was extracted from CVS  by a standard phenol chloroform procedure and nested PCR was  carried out with appropriate primers. PCR products were analysed  on an agarose gel and by sequencing. With further improvement  in diagnostic accuracy, this assay may have implications in the  management of RhD sensitized pregnancies in women whose  partners are heterozygous for the RhD gene.",2003
Prenatal and preimplantation Diagnosis of sex  using amelogenin gene by nested PCR,P400.,"Rahimi1, G. Ahangari2, M. H. Shahhosseiny3, M. Tehrani4","1Research & Science Unit, Genetic group, Azad Islamic University,  Tehran, Islamic Republic of Iran, 2Department of Molecular Medicine  and Immunology, National Research center for Genetic Engineering  and Biotechnology, Tehran, Islamic Republic of Iran, 3Faculty of  science, Biology Unit, Imam Hossein University, Tehran, Islamic  Republic of Iran, 4CinnaGen Inc. Shahrak ekbatan, 10 babak St.,  Bimeh 4, Tehran, Islamic Republic of Iran.   ","Sex determination has many applications in identification, criminology  and archaeology. But its most important application is to determine  fetal sex in X linked genetic diseases. The aim of this project in  clinical aspects is to establish prenatal and preimplantation diagnosis  of fetal sex. We obtained 74 chorionic villus samples (CVS) from pregnant women at 9 12 weeks of gestation, sixteen samples from human embryos  which were in different cellular stages (8  16 cells) as well as Prenatal and Perinatal Genetics146 147 peripheral blood from thirty male and female blood donors as  controls. DNA was extracted from all samples by standard boiling  methods. Nested PCR specific for a region of the amelogenin  gene was used for sex (X/Y) determination. Results suggest that  identification of fetal sex in CVS and single cells is posible. The  system sensitivity increased up to amplification of a single cell and  it was validated by amplification of DNA from fertile oocytes. We  randomly followed up ten families and the sex of all ten newborns  agreed with our PCR results. In single cell PCR, to prevent  amplification of only a single allele or preferential amplification,  we increase the initial temperature of denaturation to prevent the  occurrence of allele dropout.",2003
Prenatal screening of aneuploidy by interphase  FISH,P401.,"Hadzsiev , M. CzakÃ³, B. VeszprÃ©mi, G. KosztolÃ¡nyi","University PÃ©cs, PÃ©cs, Hungary","This study was a prospective clinical trial with fluorescent in situ  hybridization (FISH) for prenatal detection of the most common  aneuploidies. In the period between March and December 2002  FISH with multicolor, commercially available, specific probes  (Vysis) for chromosome 13, 18, 21, X and Y have been routinely  performed on uncultured cells of amniotic fluid samples taken from  157 consecutive cases refered for fetal karyotyping. Karyotypes by  standard cytogenetic analysis of cultured amniotic fluid cells were  compared to the FISH results. Out of 157 cases, the hybridization  reaction was informative in 135 (unsuccess in the beginning was  explainable by methodological failure). In the 135 samples, one  trisomy 21 and one monosomy X were detected and confirmed by  karyotyping. There were no false positive or false negative result.  Two cases of chromosomal rearrengement, not detectable by FISH,  were found by karyotyping. Maternal blood cell contamination,  even in macroscopically clear amniotic fluid, was found in seven  cases what could be clarified by the analysis of cultured cells. Our  conclusion is that rapid FISH analysis in interphase cells is an  accurate and sensitive method for prenatal screening of the most  common aneuploidies. However, special attention should be taken to exclude maternal cell  contamination. Before interphase FISH might be considered as a  screening approach alone, further studies are needed to analyse the  cost benefit relation and the validity of the results.",2003
Chromosome aberrations in congenital heart  disease detected prenataly,P402.,"Pawlowska1, A. Ilnicka1, J. Dangel2, T. Roszkowski3, A.  Tomankiewicz Zawadzka1, J. Bogdanowicz1, J. Zaremba1, R.  Szczecina2","1Institute of Psychiatry and Neurology, Warsaw, Poland, 2II  Department of Gynaecology and Obstetrics, Medical Academy,  Warsaw, Poland, 3Department of Gynaecology and Obstetrics,  Postgraduate Centre of Medical Education, Warsaw, Poland","Prenatal cytogenetic examinations of 93 fetuses with congenital heart  disease (CHD) are presented. The indication for prenatal diagnosis  was abnormal result of USG and echocardiography of the fetus at  16â36 weeks of gestation. AVSD and VSD were the most common  defects in fetuses with chromosomal aberrations. Extracardiac  abnormalities were found in 24 of 29, and in 24 of 64 cases with  abnormal and normal karyotype respectively. In 29 fetuses the  karyotype was abnormal. Aneuploidy was diagnosed in 23 cases:  trisomy 18 in 17, trisomy 21 in 7 cases, trisomy 13 in 1 case. In 5  cases other chromosomal abnormalities were detected: triploidy in 1  case, addition (fragment of chromosome 2) on chromosome 15 in 1  case, der 22 due to balanced maternal translocation in 1 case, and  22q11 microdeletion in 2 cases. FISH for 22q11 del was performed  in 19 cases with otherwise normal karyotype. 15 pregnancies were  terminated, in 13 fetuses intrauterine fetal death was reported, 26  newborns died perinatally and 19 newborns were alive. In 14 cases  the pregnancy outcome was unknown. Based on USG, echocardiography and cytogenetic results all families  had cardiologic and genetic counseling.",2003
An association study of idiopathic generalized  epilepsy with single nucleotide polymorphisms in two  glutamate transporter genes,P403.,"H. Barratt1, A. Khan2, T. Lai1, M. Rattray3, B. Meldrum3, P.  Asherson1, L. Nashef4,5, A. Makoff1","1Institute of Psychiatry, London, United Kingdom, 2Imperial College,  London, United Kingdom, 3Guyâs Kingâs St Thomasâ School of  Medicine, London, United Kingdom, 4Kent & Canterbury Hospital,  London, United Kingdom, 5Kingâs College Hospital, London, United  Kingdom","Idiopathic generalized epilepsy (IGE) is a common neurological  disorder consisting of a spectrum of several syndromes. Twin and  family studies indicate a strong genetic component, demonstrating  a complex pattern of inheritance. We are performing association  studies to identify polymorphisms which predispose to IGE, using  a candidate gene approach. Our current cohort consists of 279  probands (including 133 trios with both parents) and 241 ethnically  matched controls collected from Kent and Canterbury Hospital. We  are expanding our sample by collection elsewhere. EAAT1 (Glast) and EAAT2 (Glt 1) are two of the five high affinity  sodium dependant excitatory amino acid transporters responsible for  glutamate removal from the synapse and prevention of excitotoxic  levels in the extracellular space. Studies have suggested that these  transporters may contribute to epileptogenesis: elevated levels of  plasma glutamate in children with absence seizures and homozygous  mice deficient in EAAT2 exhibiting lethal spontaneous seizures. In this study we examined the association of variants of EAAT1  and 2 with susceptibility to IGE, using case control comparison. A  single nucleotide polymorphism (SNP) present in intron 7 of EAAT2  showed significant association (p=0.011). Clinical analysis of the  sample showed that this effect was spread throughout the sample  and not limited to a specific IGE subtype or seizure type. A second  SNP (a silent G/A change at Pro201 in exon 5) was not significantly  associated (p=0.30), although the two SNPs are in strong linkage  disequilibrium (R=0.82, DÂ´=0.84). No association was found for  either of 2 EAAT1 SNPs examined: in intron 2 (p=0.09) and intron 5  (p=0.16).",2003
Clinical application of fetal DNA in maternal  plasma: Non invasive prenatal diagnosis of Huntington  Disease.,P404.,"GonzÃ¡lez GonzÃ¡lez1, M. Trujillo1, M. GarcÃ­a Hoyos1, I. Lorda  Sanchez1, M. RodrÃ­guez de Alba1, J. Gallego1, F. Infantes1, C.  Gacituaga1, J. DÃ­az Recasens2, C. Ramos1, C. Ayuso1","1Department of Genetics. FundaciÃ³n JimÃ©nez DÃ­az., Madrid, Spain,  2Department of Obstetrics and Gynecology. FundaciÃ³n JImÃ©nez  DÃ­az., Madrid, Spain.   ","The prenatal diagnosis of some inherited genetic diseases such as  Huntington disease (HD) is very frequently required by the affected  families due to the severe prognosis and lack of treatment.We have  tested the possibility of performing prenatal diagnosis of HD in early  gestation using maternal plasma and semiquantitative fluorescent  PCR (QF PCR). We studied five cases of pregnant women attending our unit for a  prenatal diagnosis, whose husbands were affected by HD. Before a  chorion biopsy was performed at 10 14 weeks of gestation we took  10 ml of peripheral blood in EDTA with informed consent. Results  from QF PCR showed two healthy fetuses, two affected fetuses and  in one case we could detect fetal DNA. We confirm our results with  the DNA analysis of the chorion villus sample (CVS). In the present study we have successfully performed four prenatal  diagnosis of HD in a non invasive way. In the fifth case the lack of  fetal DNA detection could be due to the low age of pregnancy (10  weeks). The QF PCR technique combines superior precision an thousand  fold increased sensitivity. The most important benefit of this technique  is its applicability, in the detection of a wide range of dominantly and  paternally inherited disease in late first trimester of gestation. The  advances is this field would be very important to avoid the risk that  invasive technique entail.Prenatal and Perinatal Genetics148 149",2003
A case of prenatal diagnosing partial trisomy 7q  and partial monosomy 9p resulting from family carrying  reciproct translocation t(7;9),P405.,V. Ripp,"Centre of family planning, Astrakhan, Russian Federation","A pregnant woman of 26 was referred to the center for an ultrasound  screening examination. Her obstetric history showed two previous  pregnancies broken by spontaneous abortions at 8 10 weeks. She  was considered to be at risk of producing a fetus with congenital  or hereditary disease. She and her husband were karyotyped. The  husbandâs karyotype was normal; the womanâs karyotype was  46,XX,t(7;9) (7pterâcen::9 pter; 7qterâcen::9qter). To exclude a chromosome abnormality in the fetus, the woman had  cordocentesis carried out at 21 22 weeks. The fetal karyotype is  46,XX, t(7;9)(7pterâcen::9pter; 7qterâcen::9qter). The USE showed  no anomalies, the pregancy developed. Three years later the woman returned to the Centre at 20 22 weeks  of pregnancy because of concern over the future childâs health. The  USE at 20 22 weeks showed numerous congenital developmental defects:  double artery outlet from the widened right ventricle, microphthalmia,  ventriculomegalia, nose hypoplasia, tower formed skull, club hand  and foot, peculiar form of fingers and toes, polyhydration, 0.5 cm  cervical occipital fold. Considering the USE results and the motherâs  karyotype, cordocentesis was performed. The fetal karyotype was  46,XY,der 9 (7qter cen 9qter). The pregnancy was aborted due to medical reasons. The  post abortion examination confirmed the prenatal diagnosis.  Numerous congenital development defects were noted including  pseudohermaphroditism. Conclusion: the case presents interest as combinations of  phenotypical signs and inner organs defects of the trisomy 7q  syndrome and monosomy 9p are observed.",2003
Prenatal diagnosis and deletion screening of  Duchenne musculardystrophy in Iranian families.,P406.,"Tabarroki , S. Timorian, N. Almadani, G. Babamohamadi, Y.  Shafeghati, Z. Golcar, H. Najmabadi","Karimi nejad   Najmabadi pathology and Genrtics center, Tehran,  Islamic Republic of Iran","Duchenne muscular dystrophy (DMD) is one of the commonest X  linked genetic disorders seen in children. Mutation in the DMD gene,  coding for the dystrophin protein, causes severe muscle wasting  disorders. We performed PND for Iranian families with clinically  diagnosed DMD using multiplex PCR, RFLPs and also microsatellite  polymorphic marker analysis. During 5 years, we have studied 60 families for deletion screening  and linkage analysis. Initially three sets of multiplex PCR were used  for screening 20 exons in the dystrophin gene, followed by three  intragenic RFLPs (pERT 87 15/ BamHI, pERT87 8/TaqI, pERT 87 15/ XmnI) and two CACA repeats ( 5â  Dys MSA and 3Â´ Dys MSA). Deletions were observed in 33 affected boys (55%). The most  common deletions were in exons 49 and 50; no deletions were  identified in the promoter (Pm) region. In 45 families these three  intragenic RFLPs were used and in 30 families one or more of these  RFLPs were informative (70%). The most informative RFLP in our  population was BamHI (46%) and the least was TaqI (30%). In 30  families the 2 microsatellite repeats were used to identify the mutant  alleles and in 12 families 5â Dys was informative. Prenatal diagnosis  was performed for 15 families (10 by CVS and 5 by amniocentesis).  10 fetuses were male, of which 8 were normal and two affected. 5  fetuses were female including one normal and 4 carriers.",2003
Multiplex Polymerase Chain Reaction Assay for  Gender Determination from a Single Cell,P407.,"Abbasi Moheb1, P. Keynezhad2, S. Banihashemi1, H. Saheb  Kashaf2, H. Najmabadi1","1Genetic Research Center,The Social Welfare and Rehabilitation  Sciences University, Tehran, Islamic Republic of Iran, 2Navidâs  Institute of Infertility,, Tehran, Islamic Republic of Iran","Preimplantation Genetic diagnosis (PGD) is a new technique that  allows the selection of unaffected embryos of high risk couples prior to implantation. On of the major indication for PGD or prenatal  diagnosis is the risk of X linked disorders. For the majority of these  disorders, the underlying causes and gene mutations are not yet  known. Thus gender determination could be useful in couples at risk  for X linked recessive traits. For gender determination of preimplantation embryos we performed  a multiplex polymerase chain reaction assay from a single cell. This  assay which co amplifies X (DXZ1) and Y (DYZ1) specific repeat  sequences, yields 308 bp band in females and two bands of 154 and  308 bp in males. We have studied 16 single cell after biopsy of embryo and compared  the results. No allele dropout in single cell PCR analysis was  observed.",2003
Parental origin of the two additional haploid sets of  chromosomes in an embryo with tetraploidy.,P408.,"Baumer1, D. Dres1, S. Basaran2, A. Schinzel1","1Institute of Medical Genetics, University of Zurich, Schwerzenbach,  Switzerland, 2Department of Pediatrics, University of Istanbul,  Istanbul, Turkey","We report on the molecular findings performed for an embryo with  tetraploidy. Tetraploidy is a rare ploidy abnormality, which is invariably  lethal. In the majority of cases spontaneous abortion occurs in the  first trimester, although rare cases have been documented of liveborn  neonates. The proband in this study was an embryo spontaneously aborted  after 8 weeks of gestation. The karyotype was 92,XXXY. We  performed molecular analysis in order to determine the parental origin  of the two additional haploid sets of chromosomes. Microsatellite  markers mapping to pericentromeric chromosome regions and to  more distal regions were used. Our results show a maternal origin  of one additional set of chromosomes due to the incorporation of the  polar body in meiosis I and a paternal origin of the second additional  set of chromosomes due to dispermy. The karyotype 92,XXXY is rather unusual, indeed the majority of  cases with tetraploidy have the karyotypes 92,XXXX and 92,XXYY.  To the best of knowledge this is the first case with 92,XXXY, for whom  molecular investigations have been performed.",2003
Prenatally diagnosed trisomy 9 mosaicism and  paternal uniparental disomy 9 in the child.,P409.,"B. van der Hagen1, K. Eiklid2, K. H. Orstavik3, O. Braaten2, T.  Prescott2, M. Kroken2, H. Husby2, A. Helbig2, R. Solberg4","1University of Oslo, Oslo, Norway, 2Ulleval University Hospital, Oslo,  Norway, 3Rikshospitalet, Oslo, Norway, 4Vestfold Central Hospital,  TÃ¸nsberg, Norway","Mosaic trisomy 9 (47,XX,+9[25]/46,XX[34]) was detected in two  parallel amniotic fluid cell cultures from a 24 year old woman  because of IUGR and ASD/VSD at 29 wks of pregnancy. Birth  was induced 3 weeks before term. The child had slight facial  dysmorphology, low set ears and VSD, but no other abnormalities.  Two separate lymphocyte cultures and a skin biopsy revealed no  trisomy 9 in 120 cells. Molecular analysis of parental and child DNA   showed paternal uniparental disomy (UPD) for chromosome 9 in the  child. Trisomy rescue seems to have been responsible for the UPD  9. At one year of age she is psychomotorically delayed with growth  retardation and hypotonia. As far as we know, this is the first report of  paternal  UPD 9 detected prenatally with follow up post term.",2003
